index,text,sentiment
5260,just when i get the music to start playing..i clicked 'home',neutral
23664, time to learn another language?,neutral
21654, hey Padster...it`s a dirt track.  thx for the info! I got 3 miles in,positive
8847," I feel the same way, but I guess no matter where you are there will always be memes.",neutral
22339,When God created man i also believed he created a million people to get on ya **** for a laff,negative
21372,Is home from MARCO ISLAND and missing it and my girls already...back to work!,negative
15798,Our neighbors cat died!  I really loved him =(,neutral
9164,"() UGH, i love tila. haters need to shut up",neutral
13884,wants cookie,positive
20225, comes to you. when is your atl show jljf i swear you will have fun they`re so much fun,positive
1796,Somebody please save the polar bears!,positive
5656,"I want to see my friends  Mindless fun. No work, all play. All drunk, all walwal. All being mean to each other and sleeping in one bed",positive
17793, carnivalsofparis i think i still have yours on my bl but i`m not sure... i hardly talk to anyone anymore,negative
19964, boo,neutral
1478, OMG are u still naked 1313 XDD omg i miss you so muuch,negative
2171,"would like june the nineteenth to hurry it self up, as she is waiting very impatiently to see wes carr",negative
19791,"My puppies killed my cat lastnight,they thought she was a stuffed animal.  RIP Meanie  http://yfrog.com/104m6wj",negative
22937,good morning twiggas and twitches  http://bbltwt.com/sciif getcha motivation on,positive
19141, funny you should mention that. I have a full unopened jar of nesscafÃ¯Â¿Â½ on my cupboard. But no milk,negative
10460,Sometimes people never learn to shut up and stop talking ****,negative
9907,"Beer, garden, IPOD, Friday night, shame I`ve got to work tomorrow",neutral
14418,Wearing my new Victoria`s Secret slippers,neutral
26278, Soooooo true. I don`t dare ask for something like that!,neutral
6684,Has Ruth today,neutral
19890, *taps shoulder* forgotten,neutral
26761,hanging out with Dan and Brian in my room for my last night,neutral
10420,Its cold,neutral
4556, Sorrry  I`m ready to leave.,negative
26611,_EaredPages Yay!  I can`t wait to come in the bookstore and gets some new books,positive
9128,i feel like a princess.  i love lingerie parties!,positive
15902," Hehe, funny (the midget thing) ! Cheer up Alex, and wave from below  Is it that you are in Germany right now? .. or in Spain? ;D",positive
1558," that truely is sad news to hear  we are all created equal, so sad to know our neighbors are such prejudice people",negative
23693, the there`s confuse me,negative
27017,boo (but will I listen?),negative
5424,Cashflow forecasts are fun but big red numbers aren`t,neutral
16370, I wish you where going to be in the Saga,neutral
11552,"I just watched 7 pounds, maaaannnnnnnnn!",neutral
26359, legit. Legit cruise.,neutral
138,Humous and Dorito`s.... Oh yes,neutral
20861,Just getting home from work...finally,neutral
253,Waiting for tish to get off. Got to drive my moms CRV to pick her up all my myself and duckie. First time,neutral
9772,my mums trying to make me feel ebtter about stopping voting adn not winning shortstack. i almost cried.,neutral
8234, GAH! I got some of your songs off itunes  I`m so happy! They`re SO AWESOME!!! keep it up!,positive
22857,I`m really happy...and drunk  but really happy,positive
155,Mmmmmmmm... ? it in the morning,neutral
18937,Just got stung by nettles lol in about 3 fingers  and I mean come on that dude with the apples needed to step it up a notch!,neutral
17716,Listening to Someday We`ll Know... It`s raining!!!!,neutral
20458," yeah man, they brought it back on the market a couple years ago...it scarce through",negative
5207, yeah! but too late  lol,negative
13396,think i may have broke a toe at the bar tonight......thanks drunk girl for steppin all over me!!!!!,negative
7106,wished didnt spend money last night,negative
20485,gosh! i`m freakin` bored! talk to me!,negative
18604,I`m gonna wear my new purple converse today,neutral
4809,Nice lunch... Even better when mom pays...,positive
22714,_Doll Yes! I live in Milwaukee and would love to attend a closing talk,positive
25424, who what?  call me,neutral
20269,Cannot wait to get all dolled up and go out tonight,positive
26953, He was my reason for even going too haha.  Shaun of the Dead was too epic haha,positive
17577," oh look! traditional Chinese, it`s so charming   I love the ? miss those shutters on the doors...",neutral
1236,Glad to see the sun out in Dublin after a great week in London. Back to work,positive
8097,Happy Mothers Day!  Love your Mom...,positive
24795, Good to hear..!,positive
4880,_ryan Just...it`s quiet a bit of it tbh xD,neutral
22418, 'Shut Up' was the line removed from the locker scene! I bet I could recite that speech easily! Dare me?!?!,neutral
19927,stressed beyond BELIEF. need a nap,negative
5060, seems like working.. rofl - sadly money is not growing on a tree,negative
21219, Tired! I may have to go to bed. Trouble is I miss all my American evening friends.     X,negative
2408,good morning,positive
25690,Just got home from dinner with my mommy and my new grandma. I`d rather be in Hollywood right now,neutral
2519,does anyone know where I can watch the prison break tv movie? It`s not on itunes,neutral
24724,Stunning weather today/this afternoon/now - couldn`t ask for better!,positive
23129, keep telling yourself you`ll feel better by doing it and tomorrow can be a lazy day... it is Sunfay afterall  (Excuses.),positive
27097,I had a small tweetbreak from twitter I think I needed it,neutral
21276, Doodle whats wrong?,negative
7043,Heading home,neutral
25210, You better believe it!   and I wouldn`t miss it for the world!,positive
4220, YAY!!  I was supposed to be there next weekend. But its off now.   But I`ma make it out there...I <3 Philly.,positive
26426, hahaha probably not  sorry. We`ve got some things to do around the house...and then we have to go to Jared`s parents house,positive
11400,GRANADA BOWL WITH THE CREW! Birthday bowling for Fisch and me  http://twitpic.com/4wn29,neutral
12402, endodontist should be able to do it without removing it. Just hope my ceramic crown doesn`t shatter some time later,positive
17923,is back from TAFE and has bowling in about an hour,neutral
1774,Traffic jams are rubbish. Anyone know what`s going on on the A48 between Cowbridge and Cardiff? We`re stuck both directions,neutral
20774, WELCOME BACK  see you tomorrow! come pick up your gift ;),positive
8863, Hey Ruthie girl... u send me all these lovely twitts but never respond!  I`m hurt... how`s Mikey and Dion?,neutral
24450, I gave up following  - She seems really nice but clutters the hell out of my feed.  It got annoying.,neutral
3180,just got home from doing the big shop totally munched out because i was so starving and im at weigh in in the morning oops,neutral
1038,Wishing I could kidnap  from work,neutral
24686, i can`t figure out how to listen to it from the internet,negative
3353, cool photo  is that outside your place?,neutral
2830, I think they make you turn your phones off  I`ll see what I can do!,neutral
25930,"nyc placements have started to come out, but it looks like upgrades might have to wait yet another two weeks for placements! dreadfully",negative
12897,Aww man.  arrived. How-To Guide-less,neutral
19449," great thanks hun, i did thr family thing this wknd too! 5 weeks today we hit the USA, cant wait!!",positive
16722, hahahah Thank you  Feel the Love,positive
17569, What r u stressin` bout mare?,neutral
23826,Its chilly n lonley n this livingroom,positive
20809,is stressin h-core. and is supposed to be cleaning her room. and feels like ****.,negative
3299,I`m going to bed ....it`s weird the 1st time in a long time.. He didn`t call and say goodnight  ... Ima lil curious,neutral
7852, Maybe until Wednesday?,neutral
27312,just got back from Danas. watching Roseanne before I start to get ready for work,neutral
17013,Is not a happy bunny,negative
204,I AM SUCH A CREEPER  I feel disappointed because of it. **** my cyberstalking skills   the internet = no more privacy.,negative
19965, why?!!?,neutral
22372,is not sleeping because he has paperwork to do.,neutral
11003, IronPython + Windows Mobile is a no-go. Compact Framework doesn`t support Reflection.Emit.,neutral
2730,I am very bummed that there are no babydoll or spaghetti-strap tank Three Wolf Moon t-shirts. Love the meme; hate wearing a fabric box.,neutral
10950, What were you doing up at that time??,neutral
25635,I loved johnny carson now I`m going to hate seeing jay leno go,negative
5252,"Every time I pay off my library fine, I get a new one.  I`m a bad patron",negative
25363,Well rite i gt a headache,negative
12173,Probably because it wasnt a command...bet you dont understand pay out on fantasy football either  ..droids   Look out for ,neutral
9968, mother is hogging the TV,negative
5191,  the construction lookd familar,neutral
3226,i`m so tired  of being sick ALL the time!!!!,negative
20628,I am following Mya,neutral
13281,"What I would have done with legless stillborn spaniels, no idea. BUT I WAS SAD, so now, 20yrs later, strawberries = dead puppies.",negative
5968,Oww. Can`t even describe how much my back hurts. Going to have to go to the stupid doctor.,negative
11522,"lol simpsons S20E19: 'first day at your new school, so lisa: have fun!   and bart:  DON`T!'",positive
9134,Taking my brother to the airport  Then gym.,neutral
16391,Not looking forward to the upcoming week...My better half will be gone all that time! It`s TRULY GONNA SUCK BIG TIME!,negative
7439," nigel really enjoyed it, but he`s got a big scratch on his side that inexplicably appeared afterwards...",positive
3458,It`s  last Friday today,neutral
21306,"stealth shopping - got wife b-day present while at mall together and she didn`t notice - buy, hide it in car, back before she missed me",neutral
25259,"maybe someday. i lova ya, friends!! my computer sucks  listening to coldplay<3 tomorrow meet my bbff",neutral
12281," most definately! They are having a hard time, cuz I`m so young & never saw this, but I wrkd hard making cars & now I`m disabled",negative
20806, Great job!,positive
19362, Many many thanks!!!  (it`s about school!) Weeeee!!!,positive
19116,"anyone drive a newish diesel car? any advice on pros cons? not interested in old diesel cars, need recent model experience, eg SUV",negative
21325," nice work buying coda dude! It`s a great app! Unfortunately, I bought it when it was the full $99USD  #jealous",neutral
17802, pffftt! You know how I like to stay busy!  I`m Awesome (and sober...dang)! How are you??,positive
